recording_file,word,phoneme,phoneme_index,start_time,end_time,duration,duration_ratio,gop_score,gop_gap,max_posterior_phoneme,energy_mean,error_type,label_confidence,label_source
2254665fcd114a018c0fbf834c581fb2.wav,reading,ŋ,5,5.9013,5.958,0.0567,0.81,-10.7992,6.9272,<pad>,0.255441,substitution,0.95,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,books,b,0,6.038,6.1032,0.0653,1.305,-9.614,6.1008,<pad>,0.216402,substitution,0.95,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,books,ʊ,1,6.1032,6.1685,0.0653,0.816,-10.1029,7.4023,<pad>,0.168843,substitution,0.95,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,books,k,2,6.1685,6.2338,0.0653,0.932,-10.8062,10.8062,<pad>,0.006546,substitution,0.95,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,books,s,3,6.2338,6.299,0.0653,0.653,-10.9735,8.4819,<pad>,0.032611,substitution,0.95,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,and,æ,0,6.579,6.619,0.04,0.444,-14.9221,14.9219,<pad>,0.19383,substitution,0.95,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,and,n,1,6.619,6.659,0.04,0.667,-2.8429,1.8707,<pad>,0.217525,distortion,0.55,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,and,d,2,6.659,6.699,0.04,0.8,-5.0361,3.2614,n,0.170776,substitution,0.826,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,watching,w,0,6.779,6.8306,0.0516,1.031,-0.5137,0.0,w,0.184508,correct,0.95,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,watching,ɑ,1,6.8306,6.8821,0.0516,0.645,-11.1819,6.1602,<pad>,0.200356,substitution,0.95,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,watching,ː,2,6.8821,6.9337,0.0516,0.645,-0.0001,0.0,<pad>,0.057868,correct,0.95,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,watching,t,3,6.9337,6.9853,0.0516,0.86,-5.9998,5.9955,<pad>,0.029694,substitution,0.95,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,watching,ʃ,4,6.9853,7.0369,0.0516,0.516,-8.4643,3.6075,<pad>,0.215863,substitution,0.861,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,watching,ɪ,5,7.0369,7.0884,0.0516,0.645,-11.1805,11.1801,<pad>,0.234582,substitution,0.95,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,watching,ŋ,6,7.0884,7.14,0.0516,0.737,-11.9054,8.1852,<pad>,0.235533,substitution,0.95,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,movies.,m,0,7.18,7.2433,0.0633,0.905,-8.1022,2.4878,<pad>,0.241387,distortion,0.549,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,movies.,u,1,7.2433,7.3067,0.0633,0.792,-12.1763,12.1762,<pad>,0.135113,substitution,0.95,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,movies.,ː,2,7.3067,7.37,0.0633,0.792,-0.005,-2.6572,<pad>,0.076173,correct,0.95,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,movies.,v,3,7.37,7.4333,0.0633,0.905,-16.2714,14.1811,<pad>,0.062359,substitution,0.95,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,movies.,ɪ,4,7.4333,7.4967,0.0633,0.792,-14.1516,14.1516,<pad>,0.009539,substitution,0.95,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,movies.,z,5,7.4967,7.56,0.0633,0.792,-12.5924,12.5923,<pad>,0.008703,substitution,0.95,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,Yesterday,j,0,8.562,8.632,0.07,1.4,-5.8352,2.4839,<pad>,0.280492,distortion,0.548,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,Yesterday,ɛ,1,8.632,8.702,0.07,0.875,-11.8232,11.8227,<pad>,0.188348,substitution,0.95,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,Yesterday,s,2,8.702,8.772,0.07,0.7,-5.9291,2.5734,<pad>,0.057555,distortion,0.557,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,Yesterday,t,3,8.772,8.842,0.07,1.167,-5.338,2.7924,<pad>,0.196518,distortion,0.579,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,Yesterday,ɚ,4,8.842,8.912,0.07,0.875,-8.3282,5.2938,<pad>,0.279616,substitution,0.95,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,Yesterday,d,5,8.912,8.982,0.07,1.4,-10.8281,10.8263,<pad>,0.168632,substitution,0.95,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,Yesterday,e,6,8.982,9.052,0.07,0.875,-12.2554,9.1158,<pad>,0.297653,substitution,0.95,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,Yesterday,ɪ,7,9.052,9.122,0.07,0.875,-10.0194,8.6329,<pad>,0.209345,substitution,0.95,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,I,a,0,9.323,9.373,0.05,0.625,-13.818,13.8179,<pad>,0.213298,substitution,0.95,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,I,ɪ,1,9.373,9.423,0.05,0.625,-9.7979,9.7974,<pad>,0.16725,substitution,0.95,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,visited,v,0,9.483,9.5401,0.0571,0.816,-9.2187,4.5009,<pad>,0.241839,substitution,0.95,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,visited,ɪ,1,9.5401,9.5973,0.0571,0.714,-11.8173,11.8172,<pad>,0.123043,substitution,0.95,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,visited,z,2,9.5973,9.6544,0.0571,0.714,-6.5253,0.9988,<pad>,0.176763,correct,0.7,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,visited,ɪ,3,9.6544,9.7116,0.0571,0.714,-5.2729,2.1112,<pad>,0.073161,distortion,0.511,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,visited,ɾ,4,9.7116,9.7687,0.0571,0.714,-12.206,12.2059,<pad>,0.166285,substitution,0.95,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,visited,ᵻ,5,9.7687,9.8259,0.0571,0.714,-15.2503,15.2497,<pad>,0.219941,substitution,0.95,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,visited,d,6,9.8259,9.883,0.0571,1.143,-6.655,4.239,<pad>,0.053644,substitution,0.924,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,my,m,0,9.983,10.0433,0.0603,0.862,-6.7713,4.9699,<pad>,0.218631,substitution,0.95,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,my,a,1,10.0433,10.1037,0.0603,0.754,-14.0201,14.02,<pad>,0.151771,substitution,0.95,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,my,ɪ,2,10.1037,10.164,0.0603,0.754,-9.4555,9.4549,<pad>,0.101581,substitution,0.95,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,friend,f,0,10.264,10.324,0.06,0.667,-10.4254,8.3397,<pad>,0.122661,substitution,0.95,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,friend,ɹ,1,10.324,10.384,0.06,0.75,-14.8664,11.5056,<pad>,0.179929,substitution,0.95,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,friend,ɛ,2,10.384,10.444,0.06,0.75,-15.6783,15.6783,<pad>,0.111937,substitution,0.95,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,friend,n,3,10.444,10.504,0.06,1.0,-7.0799,6.1752,<pad>,0.120675,substitution,0.95,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,friend,d,4,10.504,10.564,0.06,1.2,-5.9244,3.3794,<pad>,0.148705,substitution,0.838,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,and,æ,0,10.945,10.985,0.04,0.444,-14.7676,14.7674,<pad>,0.252685,substitution,0.95,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,and,n,1,10.985,11.025,0.04,0.667,-1.6371,0.0,n,0.278914,correct,0.95,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,and,d,2,11.025,11.065,0.04,0.8,-1.6175,0.0,d,0.225802,correct,0.95,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,we,w,0,11.125,11.1717,0.0467,0.933,-5.4897,2.5966,<pad>,0.25151,distortion,0.56,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,we,i,1,11.1717,11.2183,0.0467,0.583,-7.5304,2.8596,<pad>,0.219243,distortion,0.586,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,we,ː,2,11.2183,11.265,0.0467,0.583,-0.0015,0.0,<pad>,0.104009,correct,0.95,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,ate,e,0,11.445,11.525,0.08,1.0,-14.7413,14.7409,<pad>,0.063018,substitution,0.95,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,ate,ɪ,1,11.525,11.605,0.08,1.0,-8.1019,5.5304,<pad>,0.276163,substitution,0.95,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,ate,t,2,11.605,11.685,0.08,1.333,-8.945,8.1493,<pad>,0.101444,substitution,0.95,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,dinner,d,0,11.786,11.856,0.07,1.4,-7.434,1.0388,<pad>,0.209437,distortion,0.55,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,dinner,ɪ,1,11.856,11.926,0.07,0.875,-13.4554,13.4551,<pad>,0.262558,substitution,0.95,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,dinner,n,2,11.926,11.996,0.07,1.167,-3.3326,0.3651,<pad>,0.256076,correct,0.859,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,dinner,ɚ,3,11.996,12.066,0.07,0.875,-7.293,4.5262,<pad>,0.176813,substitution,0.95,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,together.,t,0,12.146,12.2228,0.0768,1.281,-4.763,0.4869,<pad>,0.216919,correct,0.828,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,together.,ə,1,12.2228,12.2997,0.0768,1.281,-12.4477,12.4477,<pad>,0.087705,substitution,0.95,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,together.,ɡ,2,12.2997,12.3765,0.0768,1.537,-8.3148,5.3264,<pad>,0.194727,substitution,0.95,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,together.,ɛ,3,12.3765,12.4533,0.0768,0.96,-8.8178,5.4074,<pad>,0.051776,substitution,0.95,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,together.,ð,4,12.4533,12.5302,0.0768,1.281,-9.3544,6.571,<pad>,0.092272,substitution,0.95,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,together.,ɚ,5,12.5302,12.607,0.0768,0.96,-8.6181,6.2402,<pad>,0.018738,substitution,0.95,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,It,ɪ,0,13.588,13.628,0.04,0.5,-10.4342,10.4333,<pad>,0.038553,substitution,0.95,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,It,t,1,13.628,13.668,0.04,0.667,-4.4621,1.1298,<pad>,0.014422,distortion,0.55,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,was,w,0,13.748,13.828,0.08,1.6,-9.9088,8.5062,<pad>,0.283458,substitution,0.95,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,was,ʌ,1,13.828,13.908,0.08,1.143,-11.9451,11.945,<pad>,0.243038,substitution,0.95,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,was,z,2,13.908,13.988,0.08,1.0,-6.6624,5.0332,<pad>,0.074428,substitution,0.95,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,very,v,0,14.088,14.1582,0.0703,1.004,-7.2402,1.5014,<pad>,0.203019,distortion,0.55,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,very,ɛ,1,14.1582,14.2285,0.0703,0.878,-10.3153,10.315,<pad>,0.215303,substitution,0.95,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,very,ɹ,2,14.2285,14.2988,0.0703,0.878,-5.9467,4.4376,<pad>,0.208939,substitution,0.944,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,very,i,3,14.2988,14.369,0.0703,0.878,-7.4175,5.3048,<pad>,0.171708,substitution,0.95,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,enjoyable.,ɛ,0,14.529,14.5871,0.0581,0.726,-13.4108,11.5284,<pad>,0.294189,substitution,0.95,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,enjoyable.,n,1,14.5871,14.6452,0.0581,0.968,-4.1088,2.8373,<pad>,0.117189,distortion,0.584,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,enjoyable.,d,2,14.6452,14.7033,0.0581,1.162,-8.0855,3.1543,<pad>,0.182951,substitution,0.815,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,enjoyable.,ʒ,3,14.7033,14.7614,0.0581,0.726,-11.6918,11.6899,<pad>,0.226013,substitution,0.95,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,enjoyable.,ɔ,4,14.7614,14.8195,0.0581,0.726,-8.4538,2.1895,w,0.15922,distortion,0.519,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,enjoyable.,ɪ,5,14.8195,14.8776,0.0581,0.726,-16.4384,16.4384,<pad>,0.089857,substitution,0.95,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,enjoyable.,ə,6,14.8776,14.9357,0.0581,0.968,-15.1565,15.1564,<pad>,0.00786,substitution,0.95,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,enjoyable.,b,7,14.9357,14.9938,0.0581,1.162,-14.5828,14.5818,<pad>,0.104295,substitution,0.95,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,enjoyable.,ə,8,14.9938,15.0519,0.0581,0.968,-9.7059,9.7055,<pad>,0.092888,substitution,0.95,rule_based_v1
2254665fcd114a018c0fbf834c581fb2.wav,enjoyable.,l,9,15.0519,15.11,0.0581,0.968,-11.7379,10.191,<pad>,0.016528,substitution,0.95,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,The,ð,0,0.191,0.251,0.06,1.0,-7.4688,5.1899,<pad>,0.121917,substitution,0.95,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,The,ə,1,0.251,0.311,0.06,1.0,-6.4945,3.8478,<pad>,0.117444,substitution,0.885,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,squirrel,s,0,0.351,0.4077,0.0567,0.567,-10.8116,10.8115,<pad>,0.013495,substitution,0.95,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,squirrel,k,1,0.4077,0.4643,0.0567,0.81,-5.809,2.3266,<pad>,0.051041,distortion,0.533,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,squirrel,w,2,0.4643,0.521,0.0567,1.133,-2.254,1.2736,<pad>,0.156526,distortion,0.55,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,squirrel,ɜ,3,0.521,0.5777,0.0567,0.708,-14.1672,9.8401,<pad>,0.166941,substitution,0.95,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,squirrel,ː,4,0.5777,0.6343,0.0567,0.708,-0.0172,0.0,<pad>,0.165371,correct,0.95,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,squirrel,l,5,0.6343,0.691,0.0567,0.944,-6.1173,5.8607,<pad>,0.02994,substitution,0.95,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,quietly,k,0,0.731,0.7835,0.0525,0.75,-5.064,0.0603,<pad>,0.009225,correct,0.935,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,quietly,w,1,0.7835,0.836,0.0525,1.05,-1.1036,0.0,w,0.150805,correct,0.95,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,quietly,a,2,0.836,0.8885,0.0525,0.656,-7.5834,2.7598,w,0.160082,distortion,0.576,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,quietly,ɪ,3,0.8885,0.941,0.0525,0.656,-16.2642,16.2642,<pad>,0.151516,substitution,0.95,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,quietly,ə,4,0.941,0.9935,0.0525,0.875,-12.9611,12.9546,<pad>,0.12917,substitution,0.95,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,quietly,t,5,0.9935,1.046,0.0525,0.875,-6.9461,4.4661,<pad>,0.04055,substitution,0.947,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,quietly,l,6,1.046,1.0985,0.0525,0.875,-7.2551,6.904,<pad>,0.09279,substitution,0.95,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,quietly,i,7,1.0985,1.151,0.0525,0.656,-9.2569,8.8974,t,0.064955,substitution,0.95,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,climbed,k,0,1.231,1.2845,0.0535,0.764,-10.5033,10.5026,<pad>,0.008102,substitution,0.95,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,climbed,l,1,1.2845,1.338,0.0535,0.892,-0.5808,0.0,l,0.092373,correct,0.95,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,climbed,a,2,1.338,1.3915,0.0535,0.669,-8.3945,3.4678,<pad>,0.113576,substitution,0.847,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,climbed,ɪ,3,1.3915,1.445,0.0535,0.669,-15.3399,15.3397,<pad>,0.100731,substitution,0.95,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,climbed,m,4,1.445,1.4985,0.0535,0.764,-13.7987,13.7987,<pad>,0.073926,substitution,0.95,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,climbed,d,5,1.4985,1.552,0.0535,1.07,-15.5331,15.533,<pad>,0.050658,substitution,0.95,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,through,θ,0,1.592,1.637,0.045,0.5,-15.1961,15.196,<pad>,0.009863,substitution,0.95,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,through,ɹ,1,1.637,1.682,0.045,0.562,-5.7642,1.0676,<pad>,0.010973,distortion,0.55,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,through,u,2,1.682,1.727,0.045,0.562,-7.4498,4.8826,ɹ,0.100827,substitution,0.95,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,through,ː,3,1.727,1.772,0.045,0.562,-0.0013,0.0,<pad>,0.051373,correct,0.95,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,the,ð,0,1.792,1.832,0.04,0.667,-5.8362,2.8262,<pad>,0.122349,distortion,0.583,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,the,ə,1,1.832,1.872,0.04,0.667,-9.5586,9.5577,<pad>,0.07767,substitution,0.95,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,rural,ɹ,0,1.912,1.952,0.04,0.5,-1.5377,0.0,ɹ,0.081618,correct,0.95,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,rural,ʊ,1,1.952,1.992,0.04,0.5,-11.1091,6.6282,<pad>,0.106415,substitution,0.95,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,rural,ɹ,2,1.992,2.032,0.04,0.5,-8.5434,8.5405,<pad>,0.108442,substitution,0.95,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,rural,ɹ,3,2.032,2.072,0.04,0.5,-3.3228,0.1922,<pad>,0.098517,correct,0.902,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,rural,ə,4,2.072,2.112,0.04,0.667,-8.022,7.9611,<pad>,0.085794,substitution,0.95,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,rural,l,5,2.112,2.152,0.04,0.667,-8.737,8.736,<pad>,0.076196,substitution,0.95,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,neighborhood.,n,0,2.172,2.2295,0.0575,0.958,-5.542,0.7956,<pad>,0.092443,correct,0.751,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,neighborhood.,e,1,2.2295,2.287,0.0575,0.719,-9.9731,4.8731,<pad>,0.084149,substitution,0.95,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,neighborhood.,ɪ,2,2.287,2.3445,0.0575,0.719,-11.7782,11.7781,<pad>,0.035248,substitution,0.95,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,neighborhood.,b,3,2.3445,2.402,0.0575,1.15,-12.6613,12.6613,<pad>,0.083984,substitution,0.95,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,neighborhood.,ɚ,4,2.402,2.4595,0.0575,0.719,-5.2193,0.0,ɚ,0.032213,correct,0.95,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,neighborhood.,h,5,2.4595,2.517,0.0575,0.958,-13.1418,13.1417,<pad>,0.077416,substitution,0.95,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,neighborhood.,ʊ,6,2.517,2.5745,0.0575,0.719,-13.0726,12.0454,<pad>,0.06674,substitution,0.95,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,neighborhood.,d,7,2.5745,2.632,0.0575,1.15,-11.0111,8.7213,<pad>,0.031531,substitution,0.95,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,She,ʃ,0,3.672,3.7057,0.0337,0.337,-0.2029,0.0,ʃ,0.074642,correct,0.95,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,She,i,1,3.7057,3.7393,0.0337,0.421,-12.4897,12.4896,<pad>,0.122775,substitution,0.95,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,She,ː,2,3.7393,3.773,0.0337,0.421,-0.0001,0.0,<pad>,0.154985,correct,0.95,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,bought,b,0,3.813,3.858,0.045,0.9,-4.3619,0.0,b,0.148077,correct,0.95,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,bought,ɔ,1,3.858,3.903,0.045,0.562,-7.0295,2.9989,<pad>,0.277959,distortion,0.6,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,bought,ː,2,3.903,3.948,0.045,0.562,-0.0001,0.0,<pad>,0.174654,correct,0.95,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,bought,t,3,3.948,3.993,0.045,0.75,-4.2009,1.3123,<pad>,0.148052,distortion,0.55,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,a,e,0,4.013,4.033,0.02,0.25,-10.8554,10.8377,<pad>,0.018447,substitution,0.95,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,a,ɪ,1,4.033,4.053,0.02,0.25,-11.9167,11.9162,<pad>,0.001683,substitution,0.95,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,comfortable,k,0,4.113,4.1641,0.0511,0.73,-11.2743,11.274,<pad>,0.042606,substitution,0.95,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,comfortable,ʌ,1,4.1641,4.2152,0.0511,0.73,-4.8743,0.8233,<pad>,0.147336,correct,0.744,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,comfortable,m,2,4.2152,4.2663,0.0511,0.73,-5.0684,5.021,<pad>,0.072668,substitution,0.95,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,comfortable,f,3,4.2663,4.3174,0.0511,0.568,-9.5734,7.7119,m,0.005933,substitution,0.95,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,comfortable,t,4,4.3174,4.3686,0.0511,0.852,-7.8832,6.5002,f,0.021665,substitution,0.95,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,comfortable,ə,5,4.3686,4.4197,0.0511,0.852,-8.3882,8.3844,<pad>,0.11017,substitution,0.95,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,comfortable,b,6,4.4197,4.4708,0.0511,1.022,-10.0651,6.8292,t,0.042118,substitution,0.95,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,comfortable,ə,7,4.4708,4.5219,0.0511,0.852,-4.459,3.0122,<pad>,0.132611,substitution,0.801,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,comfortable,l,8,4.5219,4.573,0.0511,0.852,-10.425,6.6655,b,0.041619,substitution,0.95,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,pair,p,0,4.613,4.6797,0.0667,1.111,-9.0976,5.2689,<pad>,0.012097,substitution,0.95,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,pair,ɛ,1,4.6797,4.7463,0.0667,0.833,-8.2018,4.733,<pad>,0.11163,substitution,0.95,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,pair,ɹ,2,4.7463,4.813,0.0667,0.833,-12.3076,12.3076,<pad>,0.112292,substitution,0.95,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,of,ʌ,0,4.833,4.863,0.03,0.429,-5.1166,5.1087,<pad>,0.028983,substitution,0.95,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,of,v,1,4.863,4.893,0.03,0.429,-14.3354,14.3354,<pad>,0.002149,substitution,0.95,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,clothes,k,0,4.973,5.0363,0.0633,0.905,-10.4909,10.4905,<pad>,0.008202,substitution,0.95,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,clothes,l,1,5.0363,5.0997,0.0633,1.056,-1.5083,0.0,l,0.123252,correct,0.95,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,clothes,o,2,5.0997,5.163,0.0633,0.792,-12.1753,9.0132,<pad>,0.178299,substitution,0.95,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,clothes,ʊ,3,5.163,5.2263,0.0633,0.792,-15.2159,15.2159,<pad>,0.097497,substitution,0.95,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,clothes,ð,4,5.2263,5.2897,0.0633,1.056,-14.3226,14.3224,<pad>,0.058644,substitution,0.95,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,clothes,z,5,5.2897,5.353,0.0633,0.792,-6.3888,5.504,<pad>,0.016121,substitution,0.95,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,at,æ,0,5.413,5.453,0.04,0.444,-6.4115,2.5662,<pad>,0.092073,distortion,0.557,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,at,t,1,5.453,5.493,0.04,0.667,-1.8171,0.4411,<pad>,0.0043,correct,0.84,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,the,ð,0,5.513,5.553,0.04,0.667,-3.4441,0.0,ð,0.082551,correct,0.95,rule_based_v1
23cf7ab093894dbbbec1fc85ee471318.wav,the,ə,1,5.553,5.593,0.04,0.667,-4.4993,1.4281,<pad>,0.060419,distortion,0.55,rule_based_v1
